GeoName,Description,Unit,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nevada,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,21.2,,16.7,,14.5,,16.1,,16.4,,15.1,,15,,14.2,,14.3,,,,16.1,,15.8,,14.3,,15.6,,22.4
Nevada,Actually attempted suicide,Percentage,,,,,,,,,,,,,,11.5,,9.3,,8.2,,8.5,,10.8,,8.8,,8.7,,8.9,,10.2,,,,10.7,,10.7,,7.4,,8.3,,12.2
Nevada,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,3.3,,2.9,,1.9,,2.4,,3.8,,2.9,,3.4,,3.3,,3.6,,,,3.8,,2.8,,2.3,,2.3,,4.5
New Hampshire,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,26.1,,26,,,,,,,,17.8,,14,,13.7,,12.1,,14.3,,14.4,,15.3,,16.1,,18.4,,24.7
New Hampshire,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,21,,20.1,,,,,,,,13.3,,11.8,,9.2,,9.8,,11,,,,,,,,13.3,,19.3
New Hampshire,Actually attempted suicide,Percentage,,,,,,,,,,,,,,10.1,,8.6,,,,,,,,7.7,,7.1,,5.5,,4.7,,6.1,,6.7,,6.8,,5.9,,7,,9.8
New Hampshire,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,2.8,,2.8,,,,,,,,2.5,,1.6,,2.2,,1.6,,2.4,,2.5,,2.5,,2,,2,,2.8
New Jersey,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,17.3,,,,,,,,,,12.9,,13.9,,,,,,14.5,,19.6
New Jersey,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,10.9,,11.5,,,,,,12.4,,13.1
New Jersey,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,,,6,,9.9,,,,,,5.9,,9.5
New Jersey,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,2.1,,,,,,,,,,
New Mexico,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,30.7,,,,,,,,,,,,,,18.5,,19.3,,15.9,,16.7,,15.6,,16.5,,17.8,,18.8,,18.6
New Mexico,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,21.6,,,,,,,,,,,,,,15.7,,15.1,,13.1,,13.4,,13.7,,14.6,,15.5,,16.5,,14.9
New Mexico,Actually attempted suicide,Percentage,,,,,,,,,,,,10.7,,,,,,,,,,,,,,12.5,,14.3,,9.7,,8.6,,9.4,,9.4,,9.9,,10.5,,10.1
New Mexico,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,3.2,,,,,,,,,,,,,,5.1,,4.8,,3.2,,3,,3.1,,3.2,,3.4,,3.2,,3.2
New York,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,19.8,,17.9,,,,14.4,,14.4,,12.1,,13.3,,12.9,,13.7,,15.7,,17.4,,17.3,,16.8
New York,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,14.8,,14.2,,,,10.9,,10.2,,10.2,,,,,,,,,,,,,,
New York,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,7.8,,7.8,,,,6.8,,7.1,,7.6,,7.4,,7.1,,7.1,,9.9,,10.1,,8.5,,9.6
New York,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,2.8,,2.6,,,,2.1,,1.8,,2.7,,2.8,,2.6,,2.4,,4.4,,4.1,,3.1,,3.1
North Carolina,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,24.2,,19.8,,,,,,18.1,,18.1,,15.6,,12.5,,13.2,,14.3,,16.7,,15.9,,16.2,,18.9,,22.3
North Carolina,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,19.4,,14.5,,,,,,,,,,13.1,,9.5,,10.1,,13.5,,13.3,,14.1,,13.8,,15.4,,17.9
North Carolina,Actually attempted suicide,Percentage,,,,,,,,,,,,,,9.4,,8.5,,,,,,,,,,13.1,,13.3,,9.9,,,,,,,,8.2,,9.7,,10.1
North Carolina,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,3.2,,3.5,,,,,,,,,,,,,,,,5,,5.3,,9.3,,3.1,,3,,
North Dakota,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,25.4,,,,18.8,,19,,13.6,,15.4,,10.4,,12.4,,14.7,,16.1,,16.2,,16.7,,18.8,,18.6
North Dakota,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,19.9,,,,14.3,,13.9,,11.3,,12.2,,8.1,,10.5,,12.1,,13.5,,13.5,,14.5,,15.3,,14.8
North Dakota,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,7.5,,,,6.4,,7.5,,7.2,,6.4,,8.8,,5.7,,10.8,,11.5,,9.4,,13.5,,13,,6.1
North Dakota,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,2.6,,,,3.3,,2.3,,2.8,,1.7,,,,2.3,,,,,,,,,,,,
Ohio,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,28.1,,,,23,,20.3,,,,18.2,,17.9,,13.4,,,,14.3,,14.3,,,,,,15.6,,21.6
Ohio,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,21.2,,,,17.8,,15,,,,14.1,,13.6,,10.1,,,,14.5,,11.1,,,,,,10.5,,15.5
Ohio,Actually attempted suicide,Percentage,,,,,,,,,,,,,,10.6,,,,10.5,,7.8,,,,11.9,,9.1,,7.2,,,,9.1,,6.2,,,,,,6.8,,9.5
Ohio,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,2.8,,,,3,,2.9,,,,5,,3.1,,2.3,,,,4,,1.4,,,,,,2.7,,1.7
Oklahoma,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,15.4,,15.4,,13.9,,14.9,,14.3,,15.7,,15.1,,19.1,,22.2,,23
Oklahoma,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,13.3,,12.4,,10.9,,10.9,,10.7,,11.7,,14.6,,13.4,,17.9,,17.6
Oklahoma,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,7,,7.9,,5.9,,7,,6.3,,6.8,,7.4,,11.2,,11.7,,9.9
Oklahoma,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,,,2.4,,1.8,,2.1,,2.6,,1.1,,1.5,,2,,3.7,,3.6,,3.3
Pennsylvania,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,15.7,,15.1,,17.2,,22.7
Pennsylvania,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,,,13.5,,12.2,,12.5,,18.1
Pennsylvania,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,7.5,,7.4,,7.8,,9.5
Pennsylvania,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,2.6,,3,,2.1,,2.5
Rhode Island,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,23.6,,,,16.5,,14.1,,14,,12.1,,11.8,,12.3,,13.9,,14.1,,15.9,,13.3,,17.1
Rhode Island,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,17.1,,,,12.4,,11.2,,11,,11.5,,11.3,,10.7,,9.9,,12.1,,13.6,,12.1,,14.5
Rhode Island,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,9.6,,,,8.1,,8.3,,8.4,,9.3,,7.7,,8.7,,14.3,,10.5,,10.5,,14.7,,9.7
Rhode Island,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,3.2,,,,4.4,,2.9,,3.1,,4,,3.3,,3.9,,,,4.1,,3.8,,,,2.4
South Carolina,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,25.6,,22.2,,24,,21.3,,17.1,,,,,,14.9,,15.1,,12.7,,15.5,,13.2,,17.3,,19.2,,19.9,,
South Carolina,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,16.3,,19.2,,18.3,,15.7,,13.4,,,,,,13.6,,12.1,,10.5,,14.4,,12.1,,14.7,,14.8,,13.7,,19.1
South Carolina,Actually attempted suicide,Percentage,,,,,,,,,,,,7.3,,10.5,,9.9,,10.3,,7.9,,,,,,11.1,,7.5,,10.8,,11,,9.4,,11,,11.2,,10.3,,
South Carolina,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,2.2,,3.2,,4,,3.6,,3.7,,,,,,3.6,,3.1,,3.9,,3.7,,4,,3.4,,3.6,,3.6,,
South Dakota,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,29.9,,29.3,,25.7,,26.7,,22.1,,19.3,,18.8,,19.1,,18.3,,17,,17.8,,16,,16.1,,,,23.1,,21.5
South Dakota,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,18.3,,22.1,,19.9,,20.8,,16.4,,17.7,,15,,16.5,,14.1,,12.5,,12.8,,13,,11.8,,,,19.4,,18.5
South Dakota,Actually attempted suicide,Percentage,,,,,,,,,,,,8.2,,11.5,,9.6,,10.7,,7.5,,13.1,,9.3,,11.1,,8.7,,6.7,,7.9,,8.9,,8.4,,,,12.3,,11.9
South Dakota,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,2.5,,2.7,,2.6,,2.7,,2.4,,,,2.7,,3.4,,3.8,,1.9,,2.8,,,,3.8,,,,3.8,,2.7
Tennessee,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,24.5,,,,,,,,,,17.5,,18.9,,14.1,,13.6,,14.7,,15.2,,16,,16.5,,19.2,,22.8
Tennessee,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,18.5,,,,,,,,,,14.1,,14,,10.2,,11.7,,11.1,,13.5,,14.2,,13,,15.4,,18.2
Tennessee,Actually attempted suicide,Percentage,,,,,,,,,,,,,,8.6,,,,,,,,,,8.9,,9.4,,7.4,,7.1,,6.2,,9,,9.9,,8.3,,10.6,,13.4
Tennessee,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,2.7,,,,,,,,,,3.1,,2.4,,2.2,,2.2,,2.2,,4.4,,3.8,,2.9,,3.9,,4.3
Texas,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,17.7,,,,15.9,,15.2,,13.7,,15.8,,16.7,,,,17.6,,18.9,,21.7
Texas,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,13.4,,,,12.2,,11.7,,10.3,,13.2,,15.6,,,,14.5,,15,,19.8
Texas,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,9,,,,9.4,,8.4,,7.4,,10.8,,10.1,,,,12.3,,10,,12.3
Texas,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,2.3,,,,2.5,,2.6,,2.1,,3.5,,3.5,,,,4.5,,3.4,,3.5
Utah,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,25.5,,24.4,,23,,22.8,,20,,19.4,,16.1,,16.2,,15.6,,15.3,,14.2,,15.5,,,,21.6,,22.3,,22.5
Utah,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,16.5,,19.9,,17.9,,17.2,,15.2,,14.5,,12.4,,14.1,,11.9,,11.5,,12.4,,12.8,,,,17.1,,18.7,,18
Utah,Actually attempted suicide,Percentage,,,,,,,,,,,,7.1,,9.6,,8.5,,8.6,,6.9,,9.2,,7.5,,8.4,,9.6,,7.2,,7.2,,7.3,,,,9.6,,9.3,,9
Utah,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,2.2,,3,,3.1,,3.9,,3.3,,3.9,,2,,3,,4.4,,3.2,,3.1,,2.1,,,,4,,2.1,,2.7
Vermont,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,23,,28.1,,23.5,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,16.7,,22.1,,17.8,,15.3,,13.4,,13.6,,11.4,,8.9,,8.7,,8.4,,12,,12.1,,11.2,,13.4,,13.8
Vermont,Actually attempted suicide,Percentage,,,,,,,,,,,,,,8.6,,9.9,,8.4,,6.4,,6.8,,7.2,,6.2,,4.8,,4.3,,3.6,,5.6,,5.9,,5.4,,6.5,,6.9
Vermont,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,2,,3.8,,3.2,,2.4,,2.3,,2.3,,2.1,,1.5,,1.6,,,,,,2,,,,,,
Virginia,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,14.7,,14,,15.7,,16,,20.5
Virginia,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,15.2,,11.7,,12.6,,11.9,,16.4
Virginia,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,9.8,,6.7,,7.2,,7,,9
Virginia,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,3.8,,1.9,,2,,1.8,,2.3
West Virginia,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,26.6,,25.6,,23.2,,19,,,,17.8,,16.9,,16,,18,,13,,15.4,,18.7,,18.5,,20.9,,27.8
West Virginia,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,20.3,,20.5,,18.5,,16.6,,,,14.8,,12.4,,12.2,,13.9,,10.1,,12.8,,15.4,,14.8,,13.9,,17.8
West Virginia,Actually attempted suicide,Percentage,,,,,,,,,,,,,,10.9,,9.9,,9.7,,7.9,,,,9.3,,8.8,,9.1,,10.7,,5.5,,7.5,,9.9,,9.4,,11.2,,12.1
West Virginia,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,3.8,,3.4,,3,,3.7,,,,2.5,,2.5,,3.4,,4.6,,1.9,,2.5,,3.2,,4.1,,3.7,,1.9
Wisconsin,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,27.4,,,,24.1,,22.4,,19.9,,19.6,,17.8,,15,,13.2,,13.5,,13.2,,,,16.4,,15.7,,18.1
Wisconsin,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,21.8,,,,,,,,,,,,15.4,,10.3,,11,,11.5,,12.1,,,,15,,13,,14.8
Wisconsin,Actually attempted suicide,Percentage,,,,,,,,,,,,,,9.6,,,,,,8.2,,8.6,,8.2,,8.8,,7.3,,5.8,,6.7,,6,,,,7.8,,7.4,,8.5
Wisconsin,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,2.8,,,,4,,2.1,,2.5,,2.5,,2.4,,3,,1.7,,2.6,,2.5,,,,2.5,,2,,1.7
Wyoming,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,23.6,,22.4,,16.7,,18.5,,21,,17.4,,17.8,,17.3,,17.4,,16.7,,20.3,,,,,,
Wyoming,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,17.4,,19,,13.3,,14.2,,15.8,,15.7,,17.8,,15.3,,14.2,,13.8,,18.2,,,,,,
Wyoming,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,8.3,,8.4,,6.6,,7.4,,9.1,,8.7,,10.5,,9.4,,11.3,,8.6,,11.1,,,,,,
Wyoming,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,2.6,,2.3,,2.5,,2.4,,3.4,,2.7,,4.2,,4,,4.9,,3.8,,4.1,,,,,,
